season,league,team,player,player_id,fantasy_position,mins,matches,raw_score,bonus_score,full_score,goals,assists,clean_sheets,yellows,reds,own_goals,key_passes,xG_buildup,team_final_scored,team_final_conceded,raw_bonus,avg_bonus_rank,raw_score_p_90,bonus_score_p_90,full_score_p_90,goals_p_90,assists_p_90,clean_sheets_p_90,yellows_p_90,reds_p_90,own_goals_p_90,key_passes_p_90,xG_buildup_p_90,team_final_scored_p_90,team_final_conceded_p_90,raw_bonus_p_90,raw_score_p_match,bonus_score_p_match,full_score_p_match,goals_p_match,assists_p_match,clean_sheets_p_match,yellows_p_match,reds_p_match,own_goals_p_match,key_passes_p_match,xG_buildup_p_match,team_final_scored_p_match,team_final_conceded_p_match,raw_bonus_p_match
2014-15,Bundesliga,Dortmund,Sven Bender,311,MID,1249,20,35,0,35,0,0,4,2,0,0,11,2.801,27,23,131,15.1,2.522,0,2.522,0,0,0.288,0.144,0,0,0.793,0.202,1.946,1.657,9.44,1.75,0,1.75,0,0,0.2,0.1,0,0,0.55,0.14,1.35,1.15,6.55
2014-15,Bundesliga,Frankfurt,Aleksandar Ignjovski,297,DEF,1215,20,36,5,41,0,2,3,4,0,0,10,3.456,29,33,157,15.475,2.667,0.37,3.037,0,0.148,0.222,0.296,0,0,0.741,0.256,2.148,2.444,11.63,1.8,0.25,2.05,0,0.1,0.15,0.2,0,0,0.5,0.173,1.45,1.65,7.85
2014-15,Bundesliga,Frankfurt,Alexander Madlung,4273,DEF,1343,22,54,2,56,4,0,4,5,0,1,1,1.636,37,43,163,18.091,3.619,0.134,3.753,0.268,0,0.268,0.335,0,0.067,0.067,0.11,2.48,2.882,10.923,2.455,0.091,2.545,0.182,0,0.182,0.227,0,0.045,0.045,0.074,1.682,1.955,7.409
2014-15,Bundesliga,Frankfurt,Alexander Meier,356,FWD,2209,26,132,32,164,19,2,3,0,0,0,22,1.916,49,52,543,7.962,5.378,1.304,6.682,0.774,0.081,0.122,0,0,0,0.896,0.078,1.996,2.119,22.123,5.077,1.231,6.308,0.731,0.077,0.115,0,0,0,0.846,0.074,1.885,2,20.885
2014-15,Bundesliga,Frankfurt,Anderson Bamba,4272,DEF,1687,22,35,0,35,0,1,3,5,0,0,4,3.625,39,43,149,17.136,1.867,0,1.867,0,0.053,0.16,0.267,0,0,0.213,0.193,2.081,2.294,7.949,1.591,0,1.591,0,0.045,0.136,0.227,0,0,0.182,0.165,1.773,1.955,6.773
2014-15,Bundesliga,Frankfurt,Bastian Oczipka,285,DEF,2571,30,69,5,74,1,4,5,6,0,0,44,4.516,53,57,304,12.917,2.415,0.175,2.59,0.035,0.14,0.175,0.21,0,0,1.54,0.158,1.855,1.995,10.642,2.3,0.167,2.467,0.033,0.133,0.167,0.2,0,0,1.467,0.151,1.767,1.9,10.133
2014-15,Bundesliga,Frankfurt,Carlos Zambrano,284,DEF,1452,17,23,0,23,0,1,2,7,1,0,1,1.736,28,28,90,19.059,1.426,0,1.426,0,0.062,0.124,0.434,0.062,0,0.062,0.108,1.736,1.736,5.579,1.353,0,1.353,0,0.059,0.118,0.412,0.059,0,0.059,0.102,1.647,1.647,5.294
2014-15,Bundesliga,Frankfurt,Constant Djakpa,298,DEF,437,6,15,2,17,0,0,2,1,0,0,5,1.151,8,6,62,11.5,3.089,0.412,3.501,0,0,0.412,0.206,0,0,1.03,0.237,1.648,1.236,12.769,2.5,0.333,2.833,0,0,0.333,0.167,0,0,0.833,0.192,1.333,1,10.333
2014-15,Bundesliga,Frankfurt,David Kinsombi,357,DEF,153,2,3,0,3,0,0,0,1,0,0,1,0.172,1,2,12,18,1.765,0,1.765,0,0,0,0.588,0,0,0.588,0.101,0.588,1.176,7.059,1.5,0,1.5,0,0,0,0.5,0,0,0.5,0.086,0.5,1,6
2014-15,Bundesliga,Frankfurt,Felix Wiedwald,109,GK,811,10,15,0,15,0,0,1,0,0,0,0,0.746,22,21,55,17.85,1.665,0,1.665,0,0,0.111,0,0,0,0,0.083,2.441,2.33,6.104,1.5,0,1.5,0,0,0.1,0,0,0,0,0.075,2.2,2.1,5.5
2014-15,Bundesliga,Frankfurt,Gian-Luca Waldschmidt,294,MID,103,3,4,0,4,0,0,0,0,0,0,0,0,2,4,12,21.833,3.495,0,3.495,0,0,0,0,0,0,0,0,1.748,3.495,10.485,1.333,0,1.333,0,0,0,0,0,0,0,0,0.667,1.333,4
2014-15,Bundesliga,Frankfurt,Haris Seferović,291,FWD,2855,32,108,18,126,10,5,6,8,1,0,34,6.137,54,60,454,9.328,3.405,0.567,3.972,0.315,0.158,0.189,0.252,0.032,0,1.072,0.193,1.702,1.891,14.312,3.375,0.562,3.938,0.312,0.156,0.188,0.25,0.031,0,1.062,0.192,1.688,1.875,14.188
2014-15,Bundesliga,Frankfurt,Kevin Trapp,3286,GK,1980,22,50,4,54,0,0,5,1,0,0,0,1.173,29,35,177,15.545,2.273,0.182,2.455,0,0,0.227,0.045,0,0,0,0.053,1.318,1.591,8.045,2.273,0.182,2.455,0,0,0.227,0.045,0,0,0,0.053,1.318,1.591,8.045
2014-15,Bundesliga,Frankfurt,Lucas Piazon,4275,MID,1046,22,39,1,40,2,0,1,3,0,0,20,2.985,33,48,167,14.523,3.356,0.086,3.442,0.172,0,0.086,0.258,0,0,1.721,0.257,2.839,4.13,14.369,1.773,0.045,1.818,0.091,0,0.045,0.136,0,0,0.909,0.136,1.5,2.182,7.591
2014-15,Bundesliga,Frankfurt,Makoto Hasebe,282,MID,2857,33,71,0,71,0,2,6,6,0,0,26,6.473,55,59,286,12.712,2.237,0,2.237,0,0.063,0.189,0.189,0,0,0.819,0.204,1.733,1.859,9.009,2.152,0,2.152,0,0.061,0.182,0.182,0,0,0.788,0.196,1.667,1.788,8.667
2014-15,Bundesliga,Frankfurt,Marc Stendera,289,MID,1855,26,75,7,82,3,5,4,6,0,0,31,4.958,45,51,297,11.288,3.639,0.34,3.978,0.146,0.243,0.194,0.291,0,0,1.504,0.241,2.183,2.474,14.41,2.885,0.269,3.154,0.115,0.192,0.154,0.231,0,0,1.192,0.191,1.731,1.962,11.423
2014-15,Bundesliga,Frankfurt,Marco Russ,293,DEF,2224,26,59,6,65,2,3,3,5,0,0,11,5.246,48,51,243,13.962,2.388,0.243,2.63,0.081,0.121,0.121,0.202,0,0,0.445,0.212,1.942,2.064,9.834,2.269,0.231,2.5,0.077,0.115,0.115,0.192,0,0,0.423,0.202,1.846,1.962,9.346
2014-15,Bundesliga,Frankfurt,Martin Lanig,4361,MID,99,3,4,0,4,0,0,1,1,0,0,0,0,7,5,9,21.5,3.636,0,3.636,0,0,0.909,0.909,0,0,0,0,6.364,4.545,8.182,1.333,0,1.333,0,0,0.333,0.333,0,0,0,0,2.333,1.667,3
2014-15,Bundesliga,Frankfurt,Nélson Haedo Valdez,4274,FWD,514,10,17,0,17,1,0,2,2,0,0,4,0.127,11,11,61,18.55,2.977,0,2.977,0.175,0,0.35,0.35,0,0,0.7,0.022,1.926,1.926,10.681,1.7,0,1.7,0.1,0,0.2,0.2,0,0,0.4,0.013,1.1,1.1,6.1
2014-15,Bundesliga,Frankfurt,Slobodan Medojević,287,MID,796,14,18,0,18,0,0,1,2,1,0,1,1.42,18,21,66,20,2.035,0,2.035,0,0,0.113,0.226,0.113,0,0.113,0.161,2.035,2.374,7.462,1.286,0,1.286,0,0,0.071,0.143,0.071,0,0.071,0.101,1.286,1.5,4.714
2014-15,Bundesliga,Frankfurt,Sonny Kittel,2649,MID,656,18,24,0,24,0,1,1,3,0,0,10,0.571,26,34,84,19.639,3.293,0,3.293,0,0.137,0.137,0.412,0,0,1.372,0.078,3.567,4.665,11.524,1.333,0,1.333,0,0.056,0.056,0.167,0,0,0.556,0.032,1.444,1.889,4.667
2014-15,Bundesliga,Frankfurt,Stefan Aigner,288,MID,2094,28,93,6,99,9,0,5,8,0,0,28,3.546,52,55,336,11.411,3.997,0.258,4.255,0.387,0,0.215,0.344,0,0,1.203,0.152,2.235,2.364,14.441,3.321,0.214,3.536,0.321,0,0.179,0.286,0,0,1,0.127,1.857,1.964,12
2014-15,Bundesliga,Frankfurt,Takashi Inui,452,MID,1834,27,67,2,69,1,5,3,2,0,0,46,3.301,52,53,270,11.944,3.288,0.098,3.386,0.049,0.245,0.147,0.098,0,0,2.257,0.162,2.552,2.601,13.25,2.481,0.074,2.556,0.037,0.185,0.111,0.074,0,0,1.704,0.122,1.926,1.963,10
2014-15,Bundesliga,Frankfurt,Timo Hildebrand,4360,GK,270,3,2,0,2,0,0,0,1,0,0,0,0.13,7,8,7,23.333,0.667,0,0.667,0,0,0,0.333,0,0,0,0.043,2.333,2.667,2.333,0.667,0,0.667,0,0,0,0.333,0,0,0,0.043,2.333,2.667,2.333
2014-15,Bundesliga,Frankfurt,Timothy Chandler,359,DEF,2331,29,51,4,55,1,1,4,7,0,0,24,4.701,50,54,222,15.707,1.969,0.154,2.124,0.039,0.039,0.154,0.27,0,0,0.927,0.182,1.931,2.085,8.571,1.759,0.138,1.897,0.034,0.034,0.138,0.241,0,0,0.828,0.162,1.724,1.862,7.655
2014-15,Bundesliga,Frankfurt,Vaclav Kadlec,292,MID,116,4,10,1,11,1,0,0,0,0,0,0,0,3,5,31,16.875,7.759,0.776,8.534,0.776,0,0,0,0,0,0,0,2.328,3.879,24.052,2.5,0.25,2.75,0.25,0,0,0,0,0,0,0,0.75,1.25,7.75
2014-15,Bundesliga,Freiburg,Admir Mehmedi,194,FWD,2254,28,69,8,77,4,1,6,3,0,0,29,4.162,29,38,285,12.75,2.755,0.319,3.075,0.16,0.04,0.24,0.12,0,0,1.158,0.166,1.158,1.517,11.38,2.464,0.286,2.75,0.143,0.036,0.214,0.107,0,0,1.036,0.149,1.036,1.357,10.179
2014-15,Bundesliga,Freiburg,Christian Günter,4243,DEF,2886,34,93,4,97,1,2,9,4,0,0,24,3.757,36,47,338,13.441,2.9,0.125,3.025,0.031,0.062,0.281,0.125,0,0,0.748,0.117,1.123,1.466,10.541,2.735,0.118,2.853,0.029,0.059,0.265,0.118,0,0,0.706,0.11,1.059,1.382,9.941
2014-15,Bundesliga,Freiburg,Dani Schahin,4289,FWD,224,12,11,0,11,0,0,0,1,0,0,1,0.391,7,16,36,23.792,4.42,0,4.42,0,0,0,0.402,0,0,0.402,0.157,2.812,6.429,14.464,0.917,0,0.917,0,0,0,0.083,0,0,0.083,0.033,0.583,1.333,3
2014-15,Bundesliga,Freiburg,Felix Klaus,350,MID,2234,31,71,4,75,2,2,6,5,0,0,17,2.188,31,44,233,15.774,2.86,0.161,3.021,0.081,0.081,0.242,0.201,0,0,0.685,0.088,1.249,1.773,9.387,2.29,0.129,2.419,0.065,0.065,0.194,0.161,0,0,0.548,0.071,1,1.419,7.516
2014-15,Bundesliga,Freiburg,Immanuel Höhn,4288,DEF,540,7,21,2,23,1,0,1,0,0,0,1,1.135,7,8,70,13.214,3.5,0.333,3.833,0.167,0,0.167,0,0,0,0.167,0.189,1.167,1.333,11.667,3,0.286,3.286,0.143,0,0.143,0,0,0,0.143,0.162,1,1.143,10
2014-15,Bundesliga,Freiburg,Jonathan Schmid,81,MID,2826,33,114,12,126,4,8,8,2,0,0,64,3.102,36,45,416,9.5,3.631,0.382,4.013,0.127,0.255,0.255,0.064,0,0,2.038,0.099,1.146,1.433,13.248,3.455,0.364,3.818,0.121,0.242,0.242,0.061,0,0,1.939,0.094,1.091,1.364,12.606
2014-15,Bundesliga,Freiburg,Julian Schuster,4245,MID,1548,21,33,0,33,0,0,3,7,0,0,10,2.335,23,28,122,16.571,1.919,0,1.919,0,0,0.174,0.407,0,0,0.581,0.136,1.337,1.628,7.093,1.571,0,1.571,0,0,0.143,0.333,0,0,0.476,0.111,1.095,1.333,5.81
2014-15,Bundesliga,Freiburg,Karim Guédé,4244,FWD,1019,18,38,1,39,0,4,4,3,0,0,13,0.246,21,19,128,16.389,3.356,0.088,3.445,0,0.353,0.353,0.265,0,0,1.148,0.022,1.855,1.678,11.305,2.111,0.056,2.167,0,0.222,0.222,0.167,0,0,0.722,0.014,1.167,1.056,7.111
2014-15,Bundesliga,Freiburg,Marc Torrejón,4252,DEF,1505,19,35,0,35,0,0,4,3,1,0,5,2.131,20,27,131,17.211,2.093,0,2.093,0,0,0.239,0.179,0.06,0,0.299,0.127,1.196,1.615,7.834,1.842,0,1.842,0,0,0.211,0.158,0.053,0,0.263,0.112,1.053,1.421,6.895
2014-15,Bundesliga,Freiburg,Marc-Oliver Kempf,4291,DEF,917,13,38,0,38,2,0,3,3,0,0,4,0.263,11,17,112,15.846,3.73,0,3.73,0.196,0,0.294,0.294,0,0,0.393,0.026,1.08,1.668,10.992,2.923,0,2.923,0.154,0,0.231,0.231,0,0,0.308,0.02,0.846,1.308,8.615
2014-15,Bundesliga,Freiburg,Mats Møller Dæhli,4339,FWD,180,2,4,0,4,0,0,0,0,0,0,3,0.577,0,4,18,11,2,0,2,0,0,0,0,0,0,1.5,0.288,0,2,9,2,0,2,0,0,0,0,0,0,1.5,0.288,0,2,9
2014-15,Bundesliga,Freiburg,Maximilian Philipp,4247,FWD,1153,24,39,3,42,1,2,2,4,0,0,11,1.71,25,33,143,18.229,3.044,0.234,3.278,0.078,0.156,0.156,0.312,0,0,0.859,0.133,1.951,2.576,11.162,1.625,0.125,1.75,0.042,0.083,0.083,0.167,0,0,0.458,0.071,1.042,1.375,5.958
2014-15,Bundesliga,Freiburg,Mensur Mujdza,4249,DEF,545,10,7,0,7,0,0,0,1,0,0,4,0.461,16,17,29,21.1,1.156,0,1.156,0,0,0,0.165,0,0,0.661,0.076,2.642,2.807,4.789,0.7,0,0.7,0,0,0,0.1,0,0,0.4,0.046,1.6,1.7,2.9
2014-15,Bundesliga,Freiburg,Mike Frantz,4246,FWD,1191,25,52,7,59,4,1,3,3,0,0,12,1.454,30,38,203,17,3.929,0.529,4.458,0.302,0.076,0.227,0.227,0,0,0.907,0.11,2.267,2.872,15.34,2.08,0.28,2.36,0.16,0.04,0.12,0.12,0,0,0.48,0.058,1.2,1.52,8.12
2014-15,Bundesliga,Freiburg,Nicolas Höfler,4250,MID,1417,20,37,0,37,0,0,5,2,0,0,2,1.843,20,29,116,16.475,2.35,0,2.35,0,0,0.318,0.127,0,0,0.127,0.117,1.27,1.842,7.368,1.85,0,1.85,0,0,0.25,0.1,0,0,0.1,0.092,1,1.45,5.8
2014-15,Bundesliga,Freiburg,Nils Petersen,4248,FWD,503,12,55,10,65,9,1,1,0,0,0,9,0.539,16,16,231,10.583,9.841,1.789,11.63,1.61,0.179,0.179,0,0,0,1.61,0.096,2.863,2.863,41.332,4.583,0.833,5.417,0.75,0.083,0.083,0,0,0,0.75,0.045,1.333,1.333,19.25
2014-15,Bundesliga,Freiburg,Oliver Sorg,348,DEF,2058,25,69,8,77,1,3,6,3,0,0,13,1.573,24,37,241,15.46,3.017,0.35,3.367,0.044,0.131,0.262,0.131,0,0,0.569,0.069,1.05,1.618,10.539,2.76,0.32,3.08,0.04,0.12,0.24,0.12,0,0,0.52,0.063,0.96,1.48,9.64
2014-15,Bundesliga,Freiburg,Pavel Krmas,4241,DEF,1941,22,42,0,42,0,0,5,6,1,1,3,0.885,20,32,137,17.864,1.947,0,1.947,0,0,0.232,0.278,0.046,0.046,0.139,0.041,0.927,1.484,6.352,1.909,0,1.909,0,0,0.227,0.273,0.045,0.045,0.136,0.04,0.909,1.455,6.227
2014-15,Bundesliga,Freiburg,Roman Bürki,309,GK,3060,34,86,10,96,0,0,9,2,0,0,0,2.245,36,47,307,14.515,2.529,0.294,2.824,0,0,0.265,0.059,0,0,0,0.066,1.059,1.382,9.029,2.529,0.294,2.824,0,0,0.265,0.059,0,0,0,0.066,1.059,1.382,9.029
2014-15,Bundesliga,Freiburg,Sascha Riether,331,DEF,1406,19,50,7,57,0,0,7,3,0,0,25,2.278,23,22,199,12.579,3.201,0.448,3.649,0,0,0.448,0.192,0,0,1.6,0.146,1.472,1.408,12.738,2.632,0.368,3,0,0,0.368,0.158,0,0,1.316,0.12,1.211,1.158,10.474
2014-15,Bundesliga,Freiburg,Sebastian Freis,4366,FWD,348,7,10,0,10,0,0,2,1,0,0,1,0.138,8,10,31,19.786,2.586,0,2.586,0,0,0.517,0.259,0,0,0.259,0.036,2.069,2.586,8.017,1.429,0,1.429,0,0,0.286,0.143,0,0,0.143,0.02,1.143,1.429,4.429
2014-15,Bundesliga,Freiburg,Sebastian Kerk,4346,MID,269,9,15,1,16,1,0,1,1,0,0,5,0.598,7,13,53,19.056,5.019,0.335,5.353,0.335,0,0.335,0.335,0,0,1.673,0.2,2.342,4.349,17.732,1.667,0.111,1.778,0.111,0,0.111,0.111,0,0,0.556,0.066,0.778,1.444,5.889
2014-15,Bundesliga,Freiburg,Stefan Mitrović,4242,DEF,1140,14,34,0,34,0,0,5,2,1,0,0,1.165,18,19,113,16.25,2.684,0,2.684,0,0,0.395,0.158,0.079,0,0,0.092,1.421,1.5,8.921,2.429,0,2.429,0,0,0.357,0.143,0.071,0,0,0.083,1.286,1.357,8.071
2014-15,Bundesliga,Freiburg,Vladimír Darida,27,MID,2422,31,89,12,101,6,1,5,3,1,0,24,4.714,36,45,326,11.177,3.307,0.446,3.753,0.223,0.037,0.186,0.111,0.037,0,0.892,0.175,1.338,1.672,12.114,2.871,0.387,3.258,0.194,0.032,0.161,0.097,0.032,0,0.774,0.152,1.161,1.452,10.516
2014-15,Bundesliga,Gladbach,Álvaro Domínguez,401,DEF,2113,24,86,6,92,0,3,9,3,0,0,10,7.93,40,18,356,10.479,3.663,0.256,3.919,0,0.128,0.383,0.128,0,0,0.426,0.338,1.704,0.767,15.163,3.583,0.25,3.833,0,0.125,0.375,0.125,0,0,0.417,0.33,1.667,0.75,14.833
2014-15,Bundesliga,Gladbach,André Hahn,412,MID,1313,23,62,4,66,3,2,6,3,0,0,12,1.149,35,20,196,16.696,4.25,0.274,4.524,0.206,0.137,0.411,0.206,0,0,0.823,0.079,2.399,1.371,13.435,2.696,0.174,2.87,0.13,0.087,0.261,0.13,0,0,0.522,0.05,1.522,0.87,8.522
2014-15,Bundesliga,Gladbach,Branimir Hrgota,216,FWD,700,17,42,3,45,2,3,4,0,0,0,12,1.894,21,13,160,16,5.4,0.386,5.786,0.257,0.386,0.514,0,0,0,1.543,0.244,2.7,1.671,20.571,2.471,0.176,2.647,0.118,0.176,0.235,0,0,0,0.706,0.111,1.235,0.765,9.412
2014-15,Bundesliga,Gladbach,Christoph Kramer,187,MID,2509,30,76,3,79,2,1,13,6,0,1,25,8.542,46,21,302,12.75,2.726,0.108,2.834,0.072,0.036,0.466,0.215,0,0.036,0.897,0.306,1.65,0.753,10.833,2.533,0.1,2.633,0.067,0.033,0.433,0.2,0,0.033,0.833,0.285,1.533,0.7,10.067
2014-15,Bundesliga,Gladbach,Fabian Johnson,327,MID,1421,24,65,3,68,1,4,9,0,0,0,17,3.539,40,15,219,15.896,4.117,0.19,4.307,0.063,0.253,0.57,0,0,0,1.077,0.224,2.533,0.95,13.871,2.708,0.125,2.833,0.042,0.167,0.375,0,0,0,0.708,0.147,1.667,0.625,9.125
2014-15,Bundesliga,Gladbach,Granit Xhaka,204,MID,2641,30,74,3,77,2,1,15,10,1,0,22,14.597,49,22,347,10.817,2.522,0.102,2.624,0.068,0.034,0.511,0.341,0.034,0,0.75,0.497,1.67,0.75,11.825,2.467,0.1,2.567,0.067,0.033,0.5,0.333,0.033,0,0.733,0.487,1.633,0.733,11.567
2014-15,Bundesliga,Gladbach,Håvard Nordtveit,202,MID,891,22,37,1,38,2,0,1,2,1,0,5,1.591,34,19,132,19.614,3.737,0.101,3.838,0.202,0,0.101,0.202,0.101,0,0.505,0.161,3.434,1.919,13.333,1.682,0.045,1.727,0.091,0,0.045,0.091,0.045,0,0.227,0.072,1.545,0.864,6
2014-15,Bundesliga,Gladbach,Ibrahima Traoré,207,MID,835,24,45,0,45,2,1,3,3,0,0,21,2.386,35,23,172,17.25,4.85,0,4.85,0.216,0.108,0.323,0.323,0,0,2.263,0.257,3.772,2.479,18.539,1.875,0,1.875,0.083,0.042,0.125,0.125,0,0,0.875,0.099,1.458,0.958,7.167
2014-15,Bundesliga,Gladbach,Julian Korb,203,DEF,2076,24,86,6,92,0,1,11,3,0,0,16,4.797,34,20,324,9.854,3.728,0.26,3.988,0,0.043,0.477,0.13,0,0,0.694,0.208,1.474,0.867,14.046,3.583,0.25,3.833,0,0.042,0.458,0.125,0,0,0.667,0.2,1.417,0.833,13.5
2014-15,Bundesliga,Gladbach,Martin Stranzl,439,DEF,1548,19,68,1,69,0,0,9,3,0,0,2,5.365,27,9,260,10.474,3.953,0.058,4.012,0,0,0.523,0.174,0,0,0.116,0.312,1.57,0.523,15.116,3.579,0.053,3.632,0,0,0.474,0.158,0,0,0.105,0.282,1.421,0.474,13.684
2014-15,Bundesliga,Gladbach,Max Kruse,155,FWD,2586,32,130,28,158,11,9,12,2,0,0,77,9.91,52,25,591,8.75,4.524,0.974,5.499,0.383,0.313,0.418,0.07,0,0,2.68,0.345,1.81,0.87,20.568,4.062,0.875,4.938,0.344,0.281,0.375,0.062,0,0,2.406,0.31,1.625,0.781,18.469
2014-15,Bundesliga,Gladbach,Oscar Wendt,206,DEF,2294,26,107,9,116,2,1,12,4,0,0,12,9.23,39,19,420,8.846,4.198,0.353,4.551,0.078,0.039,0.471,0.157,0,0,0.471,0.362,1.53,0.745,16.478,4.115,0.346,4.462,0.077,0.038,0.462,0.154,0,0,0.462,0.355,1.5,0.731,16.154
2014-15,Bundesliga,Gladbach,Patrick Herrmann,420,MID,2214,32,130,17,147,11,4,11,5,0,0,34,6.58,52,25,467,11.531,5.285,0.691,5.976,0.447,0.163,0.447,0.203,0,0,1.382,0.267,2.114,1.016,18.984,4.062,0.531,4.594,0.344,0.125,0.344,0.156,0,0,1.062,0.206,1.625,0.781,14.594
2014-15,Bundesliga,Gladbach,Raffael,210,FWD,2386,31,112,19,131,12,2,13,1,0,0,42,8.15,47,23,498,10.629,4.225,0.717,4.941,0.453,0.075,0.49,0.038,0,0,1.584,0.307,1.773,0.868,18.785,3.613,0.613,4.226,0.387,0.065,0.419,0.032,0,0,1.355,0.263,1.516,0.742,16.065
2014-15,Bundesliga,Gladbach,Roel Brouwers,215,DEF,1411,20,55,3,58,1,0,5,2,0,0,3,4.735,36,17,212,13.675,3.508,0.191,3.7,0.064,0,0.319,0.128,0,0,0.191,0.302,2.296,1.084,13.522,2.75,0.15,2.9,0.05,0,0.25,0.1,0,0,0.15,0.237,1.8,0.85,10.6
2014-15,Bundesliga,Gladbach,Thorgan Hazard,213,MID,901,28,62,5,67,1,7,2,1,0,0,21,3.751,45,23,240,17.089,6.193,0.499,6.693,0.1,0.699,0.2,0.1,0,0,2.098,0.375,4.495,2.297,23.973,2.214,0.179,2.393,0.036,0.25,0.071,0.036,0,0,0.75,0.134,1.607,0.821,8.571
2014-15,Bundesliga,Gladbach,Tony Jantschke,201,DEF,2746,31,110,8,118,1,0,13,5,0,0,14,8.858,51,23,429,10.452,3.605,0.262,3.867,0.033,0,0.426,0.164,0,0,0.459,0.29,1.672,0.754,14.06,3.548,0.258,3.806,0.032,0,0.419,0.161,0,0,0.452,0.286,1.645,0.742,13.839
2014-15,Bundesliga,Gladbach,Yann Sommer,199,GK,3060,34,122,18,140,0,0,15,1,0,0,1,5.223,53,26,465,10.926,3.588,0.529,4.118,0,0,0.441,0.029,0,0,0.029,0.154,1.559,0.765,13.676,3.588,0.529,4.118,0,0,0.441,0.029,0,0,0.029,0.154,1.559,0.765,13.676
2014-15,Bundesliga,Hamburg,Artjoms Rudnevs,2666,FWD,925,22,43,2,45,1,3,2,1,0,0,13,0.883,22,31,153,17.432,4.184,0.195,4.378,0.097,0.292,0.195,0.097,0,0,1.265,0.086,2.141,3.016,14.886,1.955,0.091,2.045,0.045,0.136,0.091,0.045,0,0,0.591,0.04,1,1.409,6.955
2014-15,Bundesliga,Hamburg,Ashton Götz,304,DEF,578,10,12,0,12,0,0,1,1,0,0,5,1.696,7,20,58,17.65,1.869,0,1.869,0,0,0.156,0.156,0,0,0.779,0.264,1.09,3.114,9.031,1.2,0,1.2,0,0,0.1,0.1,0,0,0.5,0.17,0.7,2,5.8
2014-15,Bundesliga,Hamburg,Cléber,166,DEF,1030,12,29,1,30,1,0,3,4,1,0,0,0.444,4,16,87,17.333,2.534,0.087,2.621,0.087,0,0.262,0.35,0.087,0,0,0.039,0.35,1.398,7.602,2.417,0.083,2.5,0.083,0,0.25,0.333,0.083,0,0,0.037,0.333,1.333,7.25
2014-15,Bundesliga,Hamburg,Dennis Diekmeier,175,DEF,1630,21,52,6,58,0,0,7,7,0,0,13,2.06,12,24,190,14.952,2.871,0.331,3.202,0,0,0.387,0.387,0,0,0.718,0.114,0.663,1.325,10.491,2.476,0.286,2.762,0,0,0.333,0.333,0,0,0.619,0.098,0.571,1.143,9.048
2014-15,Bundesliga,Hamburg,Gojko Kacar,386,MID,709,13,32,6,38,3,0,1,4,0,0,7,1.633,19,14,119,15.115,4.062,0.762,4.824,0.381,0,0.127,0.508,0,0,0.889,0.207,2.412,1.777,15.106,2.462,0.462,2.923,0.231,0,0.077,0.308,0,0,0.538,0.126,1.462,1.077,9.154
2014-15,Bundesliga,Hamburg,Heiko Westermann,2445,DEF,2310,28,65,4,69,0,0,8,4,0,0,8,2.359,22,44,225,15.661,2.532,0.156,2.688,0,0,0.312,0.156,0,0,0.312,0.092,0.857,1.714,8.766,2.321,0.143,2.464,0,0,0.286,0.143,0,0,0.286,0.084,0.786,1.571,8.036
2014-15,Bundesliga,Hamburg,Ivica Olić,303,FWD,1300,16,35,3,38,2,0,3,3,0,0,15,1.343,15,29,139,14.281,2.423,0.208,2.631,0.138,0,0.208,0.208,0,0,1.038,0.093,1.038,2.008,9.623,2.188,0.188,2.375,0.125,0,0.188,0.188,0,0,0.938,0.084,0.938,1.812,8.688
2014-15,Bundesliga,Hamburg,Ivo Ilicević,172,MID,750,9,19,0,19,0,0,2,1,0,0,7,1,8,16,68,13.278,2.28,0,2.28,0,0,0.24,0.12,0,0,0.84,0.12,0.96,1.92,8.16,2.111,0,2.111,0,0,0.222,0.111,0,0,0.778,0.111,0.889,1.778,7.556
2014-15,Bundesliga,Hamburg,Jaroslav Drobny,178,GK,1998,23,58,11,69,0,0,8,4,1,0,1,0.955,16,33,208,14.261,2.613,0.495,3.108,0,0,0.36,0.18,0.045,0,0.045,0.043,0.721,1.486,9.369,2.522,0.478,3,0,0,0.348,0.174,0.043,0,0.043,0.042,0.696,1.435,9.043
2014-15,Bundesliga,Hamburg,Johan Djourou,302,DEF,2805,32,75,2,77,0,0,9,4,1,0,8,2.663,25,46,257,15.344,2.406,0.064,2.471,0,0,0.289,0.128,0.032,0,0.257,0.085,0.802,1.476,8.246,2.344,0.062,2.406,0,0,0.281,0.125,0.031,0,0.25,0.083,0.781,1.438,8.031
2014-15,Bundesliga,Hamburg,Julian Green,4323,MID,111,5,4,0,4,0,0,0,1,0,0,1,0.817,1,10,21,20.7,3.243,0,3.243,0,0,0,0.811,0,0,0.811,0.662,0.811,8.108,17.027,0.8,0,0.8,0,0,0,0.2,0,0,0.2,0.163,0.2,2,4.2
2014-15,Bundesliga,Hamburg,Lewis Holtby,169,MID,1585,22,46,1,47,0,2,7,5,0,0,24,3.662,12,27,177,14.273,2.612,0.057,2.669,0,0.114,0.397,0.284,0,0,1.363,0.208,0.681,1.533,10.05,2.091,0.045,2.136,0,0.091,0.318,0.227,0,0,1.091,0.166,0.545,1.227,8.045
